date,name,isHoliday,holidayCategory,description
2019-03-17,,True,星期六、星期日,
2019-03-23,,True,星期六、星期日,
2019-03-24,,True,星期六、星期日,
2019-03-30,,True,星期六、星期日,
2019-03-31,,True,星期六、星期日,
2019-04-04,兒童節,True,放假之紀念日及節日,全國各機關學校放假一日。
2019-04-05,民族掃墓節（清明節）,True,放假之紀念日及節日,全國各機關學校放假一日。
2019-04-06,,True,星期六、星期日,
2019-04-07,,True,星期六、星期日,
2019-04-13,,True,星期六、星期日,
2019-04-14,,True,星期六、星期日,
2019-04-20,,True,星期六、星期日,
2019-04-21,,True,星期六、星期日,
2019-04-27,,True,星期六、星期日,
2019-04-28,,True,星期六、星期日,
2019-05-01,勞動節,True,特定節日,勞工放假一日。
2019-05-04,,True,星期六、星期日,
2019-05-05,,True,星期六、星期日,
2019-05-11,,True,星期六、星期日,
2019-05-12,,True,星期六、星期日,
2019-05-18,,True,星期六、星期日,
2019-05-19,,True,星期六、星期日,
2019-05-25,,True,星期六、星期日,
2019-05-26,,True,星期六、星期日,
2019-06-01,,True,星期六、星期日,
2019-06-02,,True,星期六、星期日,
2019-06-07,端午節,True,放假之紀念日及節日,全國各機關學校放假一日。
2019-06-08,,True,星期六、星期日,
2019-06-09,,True,星期六、星期日,
2019-06-15,,True,星期六、星期日,
2019-06-16,,True,星期六、星期日,
2019-06-22,,True,星期六、星期日,
2019-06-23,,True,星期六、星期日,
2019-06-29,,True,星期六、星期日,
2019-06-30,,True,星期六、星期日,
2019-07-06,,True,星期六、星期日,
2019-07-07,,True,星期六、星期日,
2019-07-13,,True,星期六、星期日,
2019-07-14,,True,星期六、星期日,
2019-07-20,,True,星期六、星期日,
2019-07-21,,True,星期六、星期日,
2019-07-27,,True,星期六、星期日,
2019-07-28,,True,星期六、星期日,
2019-08-03,,True,星期六、星期日,
2019-08-04,,True,星期六、星期日,
2019-08-10,,True,星期六、星期日,
2019-08-11,,True,星期六、星期日,
2019-08-17,,True,星期六、星期日,
2019-08-18,,True,星期六、星期日,
2019-08-24,,True,星期六、星期日,
2019-08-25,,True,星期六、星期日,
2019-08-31,,True,星期六、星期日,
2019-09-01,,True,星期六、星期日,
2019-09-03,軍人節,True,特定節日,軍人依國防部規定辦理。
2019-09-07,,True,星期六、星期日,
2019-09-08,,True,星期六、星期日,
2019-09-13,中秋節,True,放假之紀念日及節日,全國各機關學校放假一日。
2019-09-14,,True,星期六、星期日,
2019-09-15,,True,星期六、星期日,
2019-09-21,,True,星期六、星期日,
2019-09-22,,True,星期六、星期日,
2019-09-28,,True,星期六、星期日,
2019-09-29,,True,星期六、星期日,
2019-10-05,,False,補行上班日,
2019-10-06,,True,星期六、星期日,
2019-10-10,國慶日,True,放假之紀念日及節日,全國各機關學校放假一日，適逢星期四，調整十月十一日為放假日，並於十月五日補行上班一日。
2019-10-11,,True,調整放假日,
2019-10-12,,True,星期六、星期日,
2019-10-13,,True,星期六、星期日,
2019-10-19,,True,星期六、星期日,
2019-10-20,,True,星期六、星期日,
2019-10-26,,True,星期六、星期日,
2019-10-27,,True,星期六、星期日,
2019-11-02,,True,星期六、星期日,
2019-11-03,,True,星期六、星期日,
2019-11-09,,True,星期六、星期日,
2019-11-10,,True,星期六、星期日,
2019-11-16,,True,星期六、星期日,
2019-11-17,,True,星期六、星期日,
2019-11-23,,True,星期六、星期日,
2019-11-24,,True,星期六、星期日,
2019-11-30,,True,星期六、星期日,
2019-12-01,,True,星期六、星期日,
2019-12-07,,True,星期六、星期日,
2019-12-08,,True,星期六、星期日,
2019-12-14,,True,星期六、星期日,
2019-12-15,,True,星期六、星期日,
2019-12-21,,True,星期六、星期日,
2019-12-22,,True,星期六、星期日,
2019-12-28,,True,星期六、星期日,
2019-12-29,,True,星期六、星期日,
2020-01-01,中華民國開國紀念日,True,放假之紀念日及節日,全國各機關學校放假一日。
2020-01-04,,True,星期六、星期日,
2020-01-05,,True,星期六、星期日,
2020-01-11,,True,星期六、星期日,
2020-01-12,,True,星期六、星期日,
2020-01-18,,True,星期六、星期日,
2020-01-19,,True,星期六、星期日,
2020-01-23,,True,調整放假日,
2020-01-24,農曆除夕,True,放假之紀念日及節日,全國各機關學校放假一日，前一日(一月二十三日)功能性調整放假，並於二月十五日補行上班一日。
2020-01-25,春節,True,放假之紀念日及節日,全國各機關學校於一月二十五日至一月二十七日放假三日，其中春節初一、初二適逢星期六、日，分別於一月二十八日及一月二十九日各補假一日。
2020-01-26,春節,True,放假之紀念日及節日,全國各機關學校於一月二十五日至一月二十七日放假三日，其中春節初一、初二適逢星期六、日，分別於一月二十八日及一月二十九日各補假一日。
2020-01-27,春節,True,放假之紀念日及節日,全國各機關學校於一月二十五日至一月二十七日放假三日，其中春節初一、初二適逢星期六、日，分別於一月二十八日及一月二十九日各補假一日。
2020-01-28,,True,補假,
2020-01-29,,True,補假,
2020-02-01,,True,星期六、星期日,
2020-02-02,,True,星期六、星期日,
2020-02-08,,True,星期六、星期日,
2020-02-09,,True,星期六、星期日,
2020-02-15,,False,補行上班日,
2020-02-16,,True,星期六、星期日,
2020-02-22,,True,星期六、星期日,
2020-02-23,,True,星期六、星期日,
2020-02-28,和平紀念日,True,放假之紀念日及節日,全國各機關學校放假一日。
2020-02-29,,True,星期六、星期日,
2020-03-01,,True,星期六、星期日,
2020-03-07,,True,星期六、星期日,
2020-03-08,,True,星期六、星期日,
2020-03-14,,True,星期六、星期日,
2020-03-15,,True,星期六、星期日,
2020-03-21,,True,星期六、星期日,
2020-03-22,,True,星期六、星期日,
2020-03-28,,True,星期六、星期日,
2020-03-29,,True,星期六、星期日,
2020-04-02,,True,補假,
2020-04-03,,True,放假之紀念日及節日,
2020-04-04,兒童節及民族掃墓節,True,放假之紀念日及節日,全國各機關學校放假一日，兒童節與民族掃墓節同一日且逢星期六，於四月二日補假一日、四月三日放假一日。
2020-04-05,,True,星期六、星期日,
2020-04-11,,True,星期六、星期日,
2020-04-12,,True,星期六、星期日,
2020-04-18,,True,星期六、星期日,
2020-04-19,,True,星期六、星期日,
2020-04-25,,True,星期六、星期日,
2020-04-26,,True,星期六、星期日,
2020-05-01,勞動節,True,特定節日,勞工放假一日。
2020-05-02,,True,星期六、星期日,
2020-05-03,,True,星期六、星期日,
2020-05-09,,True,星期六、星期日,
2020-05-10,,True,星期六、星期日,
2020-05-16,,True,星期六、星期日,
2020-05-17,,True,星期六、星期日,
2020-05-23,,True,星期六、星期日,
2020-05-24,,True,星期六、星期日,
2020-05-30,,True,星期六、星期日,
2020-05-31,,True,星期六、星期日,
2020-06-06,,True,星期六、星期日,
2020-06-07,,True,星期六、星期日,
2020-06-13,,True,星期六、星期日,
2020-06-14,,True,星期六、星期日,
2020-06-20,,False,補行上班日,
2020-06-21,,True,星期六、星期日,
2020-06-25,端午節,True,放假之紀念日及節日,全國各機關學校放假一日，適逢星期四，調整六月二十六日為放假日，並於六月二十日補行上班一日。
2020-06-26,,True,調整放假日,
2020-06-27,,True,星期六、星期日,
2020-06-28,,True,星期六、星期日,
2020-07-04,,True,星期六、星期日,
2020-07-05,,True,星期六、星期日,
2020-07-11,,True,星期六、星期日,
2020-07-12,,True,星期六、星期日,
2020-07-18,,True,星期六、星期日,
2020-07-19,,True,星期六、星期日,
2020-07-25,,True,星期六、星期日,
2020-07-26,,True,星期六、星期日,
2020-08-01,,True,星期六、星期日,
2020-08-02,,True,星期六、星期日,
2020-08-08,,True,星期六、星期日,
2020-08-09,,True,星期六、星期日,
2020-08-15,,True,星期六、星期日,
2020-08-16,,True,星期六、星期日,
2020-08-22,,True,星期六、星期日,
2020-08-23,,True,星期六、星期日,
2020-08-29,,True,星期六、星期日,
2020-08-30,,True,星期六、星期日,
2020-09-03,軍人節,True,特定節日,軍人依國防部規定辦理。
2020-09-05,,True,星期六、星期日,
2020-09-06,,True,星期六、星期日,
2020-09-12,,True,星期六、星期日,
2020-09-13,,True,星期六、星期日,
2020-09-19,,True,星期六、星期日,
2020-09-20,,True,星期六、星期日,
2020-09-26,,False,補行上班日,
2020-09-27,,True,星期六、星期日,
2020-10-01,中秋節,True,放假之紀念日及節日,全國各機關學校放假一日，適逢星期四，調整十月二日為放假日，並於九月二十六日補行上班一日。
2020-10-02,,True,調整放假日,
2020-10-03,,True,星期六、星期日,
2020-10-04,,True,星期六、星期日,
2020-10-09,,True,補假,
2020-10-10,國慶日,True,放假之紀念日及節日,全國各機關學校放假一日，適逢星期六，於十月九日補假一日。
2020-10-11,,True,星期六、星期日,
2020-10-17,,True,星期六、星期日,
2020-10-18,,True,星期六、星期日,
2020-10-24,,True,星期六、星期日,
2020-10-25,,True,星期六、星期日,
2020-10-31,,True,星期六、星期日,
2020-11-01,,True,星期六、星期日,
2020-11-07,,True,星期六、星期日,
2020-11-08,,True,星期六、星期日,
2020-11-14,,True,星期六、星期日,
2020-11-15,,True,星期六、星期日,
2020-11-21,,True,星期六、星期日,
2020-11-22,,True,星期六、星期日,
2020-11-28,,True,星期六、星期日,
2020-11-29,,True,星期六、星期日,
2020-12-05,,True,星期六、星期日,
2020-12-06,,True,星期六、星期日,
2020-12-12,,True,星期六、星期日,
2020-12-13,,True,星期六、星期日,
2020-12-19,,True,星期六、星期日,
2020-12-20,,True,星期六、星期日,
2020-12-26,,True,星期六、星期日,
2020-12-27,,True,星期六、星期日,
2021-01-01,,True,開國紀念日,
2021-01-02,,True,星期六、星期日,
2021-01-03,,True,星期六、星期日,
2021-01-09,,True,星期六、星期日,
2021-01-10,,True,星期六、星期日,
2021-01-16,,True,星期六、星期日,
2021-01-17,,True,星期六、星期日,
2021-01-23,,True,星期六、星期日,
2021-01-24,,True,星期六、星期日,
2021-01-30,,True,星期六、星期日,
2021-01-31,,True,星期六、星期日,
2021-02-06,,True,星期六、星期日,
2021-02-07,,True,星期六、星期日,
2021-02-10,,True,調整放假,
2021-02-11,,True,農曆除夕,
2021-02-12,,True,春節,
2021-02-13,,True,星期六、星期日,
2021-02-14,,True,星期六、星期日,
2021-02-15,,True,補假,
2021-02-16,,True,補假,
2021-02-20,,False,補行上班,
2021-02-21,,True,星期六、星期日,
2021-02-27,,True,星期六、星期日,
2021-02-28,,True,星期六、星期日,
2021-03-01,,True,補假,
2021-03-06,,True,星期六、星期日,
2021-03-07,,True,星期六、星期日,
2021-03-13,,True,星期六、星期日,
2021-03-14,,True,星期六、星期日,
2021-03-20,,True,星期六、星期日,
2021-03-21,,True,星期六、星期日,
2021-03-27,,True,星期六、星期日,
2021-03-28,,True,星期六、星期日,
2021-04-02,,True,補假,
2021-04-03,,True,星期六、星期日,
2021-04-04,,True,星期六、星期日,
2021-04-05,,True,補假,
2021-04-10,,True,星期六、星期日,
2021-04-11,,True,星期六、星期日,
2021-04-17,,True,星期六、星期日,
2021-04-18,,True,星期六、星期日,
2021-04-24,,True,星期六、星期日,
2021-04-25,,True,星期六、星期日,
2021-05-01,,True,星期六、星期日,
2021-05-02,,True,星期六、星期日,
2021-05-08,,True,星期六、星期日,
2021-05-09,,True,星期六、星期日,
2021-05-15,,True,星期六、星期日,
2021-05-16,,True,星期六、星期日,
2021-05-22,,True,星期六、星期日,
2021-05-23,,True,星期六、星期日,
2021-05-29,,True,星期六、星期日,
2021-05-30,,True,星期六、星期日,
2021-06-05,,True,星期六、星期日,
2021-06-06,,True,星期六、星期日,
2021-06-12,,True,星期六、星期日,
2021-06-13,,True,星期六、星期日,
2021-06-14,,True,端午節,
2021-06-19,,True,星期六、星期日,
2021-06-20,,True,星期六、星期日,
2021-06-26,,True,星期六、星期日,
2021-06-27,,True,星期六、星期日,
2021-07-03,,True,星期六、星期日,
2021-07-04,,True,星期六、星期日,
2021-07-10,,True,星期六、星期日,
2021-07-11,,True,星期六、星期日,
2021-07-17,,True,星期六、星期日,
2021-07-18,,True,星期六、星期日,
2021-07-24,,True,星期六、星期日,
2021-07-25,,True,星期六、星期日,
2021-07-31,,True,星期六、星期日,
2021-08-01,,True,星期六、星期日,
2021-08-07,,True,星期六、星期日,
2021-08-08,,True,星期六、星期日,
2021-08-14,,True,星期六、星期日,
2021-08-15,,True,星期六、星期日,
2021-08-21,,True,星期六、星期日,
2021-08-22,,True,星期六、星期日,
2021-08-28,,True,星期六、星期日,
2021-08-29,,True,星期六、星期日,
2021-09-04,,True,星期六、星期日,
2021-09-05,,True,星期六、星期日,
2021-09-11,,False,補行上班,
2021-09-12,,True,星期六、星期日,
2021-09-18,,True,星期六、星期日,
2021-09-19,,True,星期六、星期日,
2021-09-20,,True,調整放假,
2021-09-21,,True,中秋節,
2021-09-25,,True,星期六、星期日,
2021-09-26,,True,星期六、星期日,
2021-10-02,,True,星期六、星期日,
2021-10-03,,True,星期六、星期日,
2021-10-09,,True,星期六、星期日,
2021-10-10,,True,星期六、星期日,
2021-10-11,,True,補假,
2021-10-16,,True,星期六、星期日,
2021-10-17,,True,星期六、星期日,
2021-10-23,,True,星期六、星期日,
2021-10-24,,True,星期六、星期日,
2021-10-30,,True,星期六、星期日,
2021-10-31,,True,星期六、星期日,
2021-11-06,,True,星期六、星期日,
2021-11-07,,True,星期六、星期日,
2021-11-13,,True,星期六、星期日,
2021-11-14,,True,星期六、星期日,
2021-11-20,,True,星期六、星期日,
2021-11-21,,True,星期六、星期日,
2021-11-27,,True,星期六、星期日,
2021-11-28,,True,星期六、星期日,
2021-12-04,,True,星期六、星期日,
2021-12-05,,True,星期六、星期日,
2021-12-11,,True,星期六、星期日,
2021-12-12,,True,星期六、星期日,
2021-12-18,,True,星期六、星期日,
2021-12-19,,True,星期六、星期日,
2021-12-25,,True,星期六、星期日,
2021-12-26,,True,星期六、星期日,
2021-12-31,,True,補假,
2022-01-01,,True,開國紀念日,
2022-01-02,,True,星期六、星期日,
2022-01-08,,True,星期六、星期日,
2022-01-09,,True,星期六、星期日,
2022-01-15,,True,星期六、星期日,
2022-01-16,,True,星期六、星期日,
2022-01-22,,False,補行上班,
2022-01-23,,True,星期六、星期日,
2022-01-29,,True,星期六、星期日,
2022-01-30,,True,星期六、星期日,
2022-01-31,,True,農曆除夕,
2022-02-01,,True,春節,
2022-02-02,,True,春節,
2022-02-03,,True,春節,
2022-02-04,,True,調整放假,
2022-02-05,,True,星期六、星期日,
2022-02-06,,True,星期六、星期日,
2022-02-12,,True,星期六、星期日,
2022-02-13,,True,星期六、星期日,
2022-02-19,,True,星期六、星期日,
2022-02-20,,True,星期六、星期日,
2022-02-26,,True,星期六、星期日,
2022-02-27,,True,星期六、星期日,
2022-02-28,,True,和平紀念日,
2022-03-05,,True,星期六、星期日,
2022-03-06,,True,星期六、星期日,
2022-03-12,,True,星期六、星期日,
2022-03-13,,True,星期六、星期日,
2022-03-19,,True,星期六、星期日,
2022-03-20,,True,星期六、星期日,
2022-03-26,,True,星期六、星期日,
2022-03-27,,True,星期六、星期日,
2022-04-02,,True,星期六、星期日,
2022-04-03,,True,星期六、星期日,
2022-04-04,,True,兒童節,
2022-04-05,,True,民族掃墓節,
2022-04-09,,True,星期六、星期日,
2022-04-10,,True,星期六、星期日,
2022-04-16,,True,星期六、星期日,
2022-04-17,,True,星期六、星期日,
2022-04-23,,True,星期六、星期日,
2022-04-24,,True,星期六、星期日,
2022-04-30,,True,星期六、星期日,
2022-05-01,,True,星期六、星期日,
2022-05-07,,True,星期六、星期日,
2022-05-08,,True,星期六、星期日,
2022-05-14,,True,星期六、星期日,
2022-05-15,,True,星期六、星期日,
2022-05-21,,True,星期六、星期日,
2022-05-22,,True,星期六、星期日,
2022-05-28,,True,星期六、星期日,
2022-05-29,,True,星期六、星期日,
2022-06-03,,True,端午節,
2022-06-04,,True,星期六、星期日,
2022-06-05,,True,星期六、星期日,
2022-06-11,,True,星期六、星期日,
2022-06-12,,True,星期六、星期日,
2022-06-18,,True,星期六、星期日,
2022-06-19,,True,星期六、星期日,
2022-06-25,,True,星期六、星期日,
2022-06-26,,True,星期六、星期日,
2022-07-02,,True,星期六、星期日,
2022-07-03,,True,星期六、星期日,
2022-07-09,,True,星期六、星期日,
2022-07-10,,True,星期六、星期日,
2022-07-16,,True,星期六、星期日,
2022-07-17,,True,星期六、星期日,
2022-07-23,,True,星期六、星期日,
2022-07-24,,True,星期六、星期日,
2022-07-30,,True,星期六、星期日,
2022-07-31,,True,星期六、星期日,
2022-08-06,,True,星期六、星期日,
2022-08-07,,True,星期六、星期日,
2022-08-13,,True,星期六、星期日,
2022-08-14,,True,星期六、星期日,
2022-08-20,,True,星期六、星期日,
2022-08-21,,True,星期六、星期日,
2022-08-27,,True,星期六、星期日,
2022-08-28,,True,星期六、星期日,
2022-09-03,,True,星期六、星期日,
2022-09-04,,True,星期六、星期日,
2022-09-09,,True,補假,
2022-09-10,,True,中秋節,
2022-09-11,,True,星期六、星期日,
2022-09-17,,True,星期六、星期日,
2022-09-18,,True,星期六、星期日,
2022-09-24,,True,星期六、星期日,
2022-09-25,,True,星期六、星期日,
2022-10-01,,True,星期六、星期日,
2022-10-02,,True,星期六、星期日,
2022-10-08,,True,星期六、星期日,
2022-10-09,,True,星期六、星期日,
2022-10-10,,True,國慶日,
2022-10-15,,True,星期六、星期日,
2022-10-16,,True,星期六、星期日,
2022-10-22,,True,星期六、星期日,
2022-10-23,,True,星期六、星期日,
2022-10-29,,True,星期六、星期日,
2022-10-30,,True,星期六、星期日,
2022-11-05,,True,星期六、星期日,
2022-11-06,,True,星期六、星期日,
2022-11-12,,True,星期六、星期日,
2022-11-13,,True,星期六、星期日,
2022-11-19,,True,星期六、星期日,
2022-11-20,,True,星期六、星期日,
2022-11-26,,True,星期六、星期日,
2022-11-27,,True,星期六、星期日,
2022-12-03,,True,星期六、星期日,
2022-12-04,,True,星期六、星期日,
2022-12-10,,True,星期六、星期日,
2022-12-11,,True,星期六、星期日,
2022-12-17,,True,星期六、星期日,
2022-12-18,,True,星期六、星期日,
2022-12-24,,True,星期六、星期日,
2022-12-25,,True,星期六、星期日,
2022-12-31,,True,星期六、星期日,
2023-01-01,,True,開國紀念日,
2023-01-02,,True,補假,
2023-01-07,,False,補行上班,
2023-01-08,,True,星期六、星期日,
2023-01-14,,True,星期六、星期日,
2023-01-15,,True,星期六、星期日,
2023-01-20,,True,小年夜,
2023-01-21,,True,農曆除夕,
2023-01-22,,True,春節,
2023-01-23,,True,春節,
2023-01-24,,True,春節,
2023-01-25,,True,補假,
2023-01-26,,True,補假,
2023-01-27,,True,調整放假,
2023-01-28,,True,星期六、星期日,
2023-01-29,,True,星期六、星期日,
2023-02-04,,False,補行上班,
2023-02-05,,True,星期六、星期日,
2023-02-11,,True,星期六、星期日,
2023-02-12,,True,星期六、星期日,
2023-02-18,,False,補行上班,
2023-02-19,,True,星期六、星期日,
2023-02-25,,True,星期六、星期日,
2023-02-26,,True,星期六、星期日,
2023-02-27,,True,調整放假,
2023-02-28,,True,和平紀念日,
2023-03-04,,True,星期六、星期日,
2023-03-05,,True,星期六、星期日,
2023-03-11,,True,星期六、星期日,
2023-03-12,,True,星期六、星期日,
2023-03-18,,True,星期六、星期日,
2023-03-19,,True,星期六、星期日,
2023-03-25,,False,補行上班,
2023-03-26,,True,星期六、星期日,
2023-04-01,,True,星期六、星期日,
2023-04-02,,True,星期六、星期日,
2023-04-03,,True,調整放假,
2023-04-04,,True,兒童節,
2023-04-05,,True,民族掃墓節,
2023-04-08,,True,星期六、星期日,
2023-04-09,,True,星期六、星期日,
2023-04-15,,True,星期六、星期日,
2023-04-16,,True,星期六、星期日,
2023-04-22,,True,星期六、星期日,
2023-04-23,,True,星期六、星期日,
2023-04-29,,True,星期六、星期日,
2023-04-30,,True,星期六、星期日,
2023-05-06,,True,星期六、星期日,
2023-05-07,,True,星期六、星期日,
2023-05-13,,True,星期六、星期日,
2023-05-14,,True,星期六、星期日,
2023-05-20,,True,星期六、星期日,
2023-05-21,,True,星期六、星期日,
2023-05-27,,True,星期六、星期日,
2023-05-28,,True,星期六、星期日,
2023-06-03,,True,星期六、星期日,
2023-06-04,,True,星期六、星期日,
2023-06-10,,True,星期六、星期日,
2023-06-11,,True,星期六、星期日,
2023-06-17,,False,補行上班,
2023-06-18,,True,星期六、星期日,
2023-06-22,,True,端午節,
2023-06-23,,True,調整放假,
2023-06-24,,True,星期六、星期日,
2023-06-25,,True,星期六、星期日,
2023-07-01,,True,星期六、星期日,
2023-07-02,,True,星期六、星期日,
2023-07-08,,True,星期六、星期日,
2023-07-09,,True,星期六、星期日,
2023-07-15,,True,星期六、星期日,
2023-07-16,,True,星期六、星期日,
2023-07-22,,True,星期六、星期日,
2023-07-23,,True,星期六、星期日,
2023-07-29,,True,星期六、星期日,
2023-07-30,,True,星期六、星期日,
2023-08-05,,True,星期六、星期日,
2023-08-06,,True,星期六、星期日,
2023-08-12,,True,星期六、星期日,
2023-08-13,,True,星期六、星期日,
2023-08-19,,True,星期六、星期日,
2023-08-20,,True,星期六、星期日,
2023-08-26,,True,星期六、星期日,
2023-08-27,,True,星期六、星期日,
2023-09-02,,True,星期六、星期日,
2023-09-03,,True,星期六、星期日,
2023-09-09,,True,星期六、星期日,
2023-09-10,,True,星期六、星期日,
2023-09-16,,True,星期六、星期日,
2023-09-17,,True,星期六、星期日,
2023-09-23,,False,補行上班,
2023-09-24,,True,星期六、星期日,
2023-09-29,,True,中秋節,
2023-09-30,,True,星期六、星期日,
2023-10-01,,True,星期六、星期日,
2023-10-07,,True,星期六、星期日,
2023-10-08,,True,星期六、星期日,
2023-10-09,,True,調整放假,
2023-10-10,,True,國慶日,
2023-10-14,,True,星期六、星期日,
2023-10-15,,True,星期六、星期日,
2023-10-21,,True,星期六、星期日,
2023-10-22,,True,星期六、星期日,
2023-10-28,,True,星期六、星期日,
2023-10-29,,True,星期六、星期日,
2023-11-04,,True,星期六、星期日,
2023-11-05,,True,星期六、星期日,
2023-11-11,,True,星期六、星期日,
2023-11-12,,True,星期六、星期日,
2023-11-18,,True,星期六、星期日,
2023-11-19,,True,星期六、星期日,
2023-11-25,,True,星期六、星期日,
2023-11-26,,True,星期六、星期日,
2023-12-02,,True,星期六、星期日,
2023-12-03,,True,星期六、星期日,
2023-12-09,,True,星期六、星期日,
2023-12-10,,True,星期六、星期日,
2023-12-16,,True,星期六、星期日,
2023-12-17,,True,星期六、星期日,
2023-12-23,,True,星期六、星期日,
2023-12-24,,True,星期六、星期日,
2023-12-30,,True,星期六、星期日,
2023-12-31,,True,星期六、星期日,
2024-01-01,,True,開國紀念日,
2024-01-06,,True,星期六、星期日,
2024-01-07,,True,星期六、星期日,
2024-01-13,,True,星期六、星期日,
2024-01-14,,True,星期六、星期日,
2024-01-20,,True,星期六、星期日,
2024-01-21,,True,星期六、星期日,
2024-01-27,,True,星期六、星期日,
2024-01-28,,True,星期六、星期日,
2024-02-03,,True,星期六、星期日,
2024-02-04,,True,星期六、星期日,
2024-02-08,,True,小年夜,
2024-02-09,,True,農曆除夕,
2024-02-10,,True,春節,
2024-02-11,,True,春節,
2024-02-12,,True,春節,
2024-02-13,,True,補假,
2024-02-14,,True,補假,
2024-02-17,,False,補行上班,
2024-02-18,,True,星期六、星期日,
2024-02-24,,True,星期六、星期日,
2024-02-25,,True,星期六、星期日,
2024-02-28,,True,和平紀念日,
2024-03-02,,True,星期六、星期日,
2024-03-03,,True,星期六、星期日,
2024-03-09,,True,星期六、星期日,
2024-03-10,,True,星期六、星期日,
2024-03-16,,True,星期六、星期日,
2024-03-17,,True,星期六、星期日,
2024-03-23,,True,星期六、星期日,
2024-03-24,,True,星期六、星期日,
2024-03-30,,True,星期六、星期日,
2024-03-31,,True,星期六、星期日,
2024-04-04,,True,兒童節及民族掃墓節,
2024-04-05,,True,補假,
2024-04-06,,True,星期六、星期日,
2024-04-07,,True,星期六、星期日,
2024-04-13,,True,星期六、星期日,
2024-04-14,,True,星期六、星期日,
2024-04-20,,True,星期六、星期日,
2024-04-21,,True,星期六、星期日,
2024-04-27,,True,星期六、星期日,
2024-04-28,,True,星期六、星期日,
2024-05-04,,True,星期六、星期日,
2024-05-05,,True,星期六、星期日,
2024-05-11,,True,星期六、星期日,
2024-05-12,,True,星期六、星期日,
2024-05-18,,True,星期六、星期日,
2024-05-19,,True,星期六、星期日,
2024-05-25,,True,星期六、星期日,
2024-05-26,,True,星期六、星期日,
2024-06-01,,True,星期六、星期日,
2024-06-02,,True,星期六、星期日,
2024-06-08,,True,星期六、星期日,
2024-06-09,,True,星期六、星期日,
2024-06-10,,True,端午節,
2024-06-15,,True,星期六、星期日,
2024-06-16,,True,星期六、星期日,
2024-06-22,,True,星期六、星期日,
2024-06-23,,True,星期六、星期日,
2024-06-29,,True,星期六、星期日,
2024-06-30,,True,星期六、星期日,
2024-07-06,,True,星期六、星期日,
2024-07-07,,True,星期六、星期日,
2024-07-13,,True,星期六、星期日,
2024-07-14,,True,星期六、星期日,
2024-07-20,,True,星期六、星期日,
2024-07-21,,True,星期六、星期日,
2024-07-27,,True,星期六、星期日,
2024-07-28,,True,星期六、星期日,
2024-08-03,,True,星期六、星期日,
2024-08-04,,True,星期六、星期日,
2024-08-10,,True,星期六、星期日,
2024-08-11,,True,星期六、星期日,
2024-08-17,,True,星期六、星期日,
2024-08-18,,True,星期六、星期日,
2024-08-24,,True,星期六、星期日,
2024-08-25,,True,星期六、星期日,
2024-08-31,,True,星期六、星期日,
2024-09-01,,True,星期六、星期日,
2024-09-07,,True,星期六、星期日,
2024-09-08,,True,星期六、星期日,
2024-09-14,,True,星期六、星期日,
2024-09-15,,True,星期六、星期日,
2024-09-17,,True,中秋節,
2024-09-21,,True,星期六、星期日,
2024-09-22,,True,星期六、星期日,
2024-09-28,,True,星期六、星期日,
2024-09-29,,True,星期六、星期日,
2024-10-05,,True,星期六、星期日,
2024-10-06,,True,星期六、星期日,
2024-10-10,,True,國慶日,
2024-10-12,,True,星期六、星期日,
2024-10-13,,True,星期六、星期日,
2024-10-19,,True,星期六、星期日,
2024-10-20,,True,星期六、星期日,
2024-10-26,,True,星期六、星期日,
2024-10-27,,True,星期六、星期日,
2024-11-02,,True,星期六、星期日,
2024-11-03,,True,星期六、星期日,
2024-11-09,,True,星期六、星期日,
2024-11-10,,True,星期六、星期日,
2024-11-16,,True,星期六、星期日,
2024-11-17,,True,星期六、星期日,
2024-11-23,,True,星期六、星期日,
2024-11-24,,True,星期六、星期日,
2024-11-30,,True,星期六、星期日,
2024-12-01,,True,星期六、星期日,
2024-12-07,,True,星期六、星期日,
2024-12-08,,True,星期六、星期日,
2024-12-14,,True,星期六、星期日,
2024-12-15,,True,星期六、星期日,
2024-12-21,,True,星期六、星期日,
2024-12-22,,True,星期六、星期日,
2024-12-28,,True,星期六、星期日,
2024-12-29,,True,星期六、星期日,
2025-01-01,,True,開國紀念日,
2025-01-04,,True,星期六、星期日,
2025-01-05,,True,星期六、星期日,
2025-01-11,,True,星期六、星期日,
2025-01-12,,True,星期六、星期日,
2025-01-18,,True,星期六、星期日,
2025-01-19,,True,星期六、星期日,
2025-01-25,,True,星期六、星期日,
2025-01-26,,True,星期六、星期日,
2025-01-27,,True,小年夜,
2025-01-28,,True,農曆除夕,
2025-01-29,,True,春節,
2025-01-30,,True,春節,
2025-01-31,,True,春節,
2025-02-01,,True,星期六、星期日,
2025-02-02,,True,星期六、星期日,
2025-02-09,,True,星期六、星期日,
2025-02-15,,True,星期六、星期日,
2025-02-16,,True,星期六、星期日,
2025-02-22,,True,星期六、星期日,
2025-02-23,,True,星期六、星期日,
2025-02-28,,True,和平紀念日,
2025-03-01,,True,星期六、星期日,
2025-03-02,,True,星期六、星期日,
2025-03-08,,True,星期六、星期日,
2025-03-09,,True,星期六、星期日,
2025-03-15,,True,星期六、星期日,
2025-03-16,,True,星期六、星期日,
2025-03-22,,True,星期六、星期日,
2025-03-23,,True,星期六、星期日,
